scope,state,government_level,category,cat_code,organization,url,discovered_from,verification_status
SK,Sikkim,state_or_ut,Departments - Sikkim,E003,"Science and Technology Department, Sikkim",https://www.sikkim.gov.in/departments/department-of-science-technology,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Departments - Sikkim,E003,"Social Welfare Department, Sikkim",https://sikkim.gov.in/departments/social-welfare-department,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Departments - Sikkim,E003,"Sports and Youth Affairs Department, Sikkim",https://sikkim.gov.in/departments/sports-and-youth-affairs-department,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Departments - Sikkim,E003,"Tourism and Civil Aviation Department, Sikkim",https://sikkimtourism.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Departments - Sikkim,E003,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Departments - Sikkim,E003,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Departments - Sikkim,E003,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Departments - Sikkim,E003,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Departments - Sikkim,E003,"Transport Department, Sikkim",https://www.sntd.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Departments - Sikkim,E003,"e-Education Infosys, Sikkim",https://sikkimhrdd.org,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Directorates / Commissionerates - Sikkim,E004,"Directorate of Handicrafts and Handloom, Sikkim",https://sikkimcrafts.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Directorates / Commissionerates - Sikkim,E004,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Directorates / Commissionerates - Sikkim,E004,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Directorates / Commissionerates - Sikkim,E004,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Directorates / Commissionerates - Sikkim,E004,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Academies / Institutions - Sikkim,E009,"Advanced Technical Training Centre (ATTC), Sikkim",https://www.attc.skmpoly.edu.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Academies / Institutions - Sikkim,E009,"Board of Open Schooling and Skill Education (BOSSE), Sikkim",https://www.bosse.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Academies / Institutions - Sikkim,E009,"Centre for Computers and Communication Technology (CCCT), Sikkim",https://www.ccct.skmpoly.edu.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Academies / Institutions - Sikkim,E009,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Academies / Institutions - Sikkim,E009,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Academies / Institutions - Sikkim,E009,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Academies / Institutions - Sikkim,E009,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Districts - Sikkim,E042,Mangan,https://mangan.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Districts - Sikkim,E042,Soreng,https://soreng.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Districts - Sikkim,E042,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Districts - Sikkim,E042,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Districts - Sikkim,E042,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Districts - Sikkim,E042,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Others - Sikkim,OTHR,"Gazettes, Sikkim",https://www.sikkim.gov.in/mygovernment/gazettes,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Others - Sikkim,OTHR,"Open Government Data Portal, Sikkim",https://sikkim.data.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Others - Sikkim,OTHR,"Sikkim State Council of Science and Technology, Sikkim",https://bioinformaticssikkim.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Others - Sikkim,OTHR,"eProcurement System, Sikkim",https://sikkimtender.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Others - Sikkim,OTHR,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Others - Sikkim,OTHR,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Others - Sikkim,OTHR,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
SK,Sikkim,state_or_ut,Others - Sikkim,OTHR,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Agricultural Engineering Department, Tamil Nadu",https://aed.tn.gov.in/ta,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Agriculture and Farmers Welfare Department, Tamil Nadu",https://www.tnagrisnet.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Archaeology Department, Tamil Nadu",https://www.tnarch.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Art and Culture Department, Tamil Nadu",https://artandculture.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Backward Classes Most Backward Classes and Minorities Welfare Department, Tamil Nadu",https://bcmbcmw.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Civil Supplies and Consumer Protection Department, Tamil Nadu",https://consumer.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Department of Textiles, Tamil Nadu",https://tntextilesschemes.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Employment and Training Department, Tamil Nadu",https://employmentexchange.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Environment and Climate Change Department, Tamil Nadu",https://www.environment.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Finance Department, Tamil Nadu",https://financedept.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Fisheries Department, Tamil Nadu",https://www.fisheries.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Food Safety and Drug Administration Department, Tamil Nadu",https://www.drugscontrol.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Handlooms Department, Tamil Nadu",https://www.tnhandlooms.tn.gov.in/english,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Health and Family Welfare Department, Tamil Nadu",https://tnhealth.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Highways Department, Tamil Nadu",https://www.tnhighways.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Hindu Religious & Charitable Endowments Department, Tamil Nadu",https://hrce.tn.gov.in/hrcehome/index.php,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Horticulture and Plantation Crops Department, Tamil Nadu",https://www.tnhorticulture.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Information Technology Department, Tamil Nadu",https://it.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Labour Department, Tamil Nadu",https://labour.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Law Department, Tamil Nadu",https://www.tn.gov.in/department/19,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Micro Small and Medium Enterprises Department, Tamil Nadu",https://www.msmeonline.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Planning, Development and Special Initiatives Department, Tamil Nadu",https://www.tn.gov.in/department/23,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Prison Department, Tamil Nadu",https://prisons.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Prohibition and Excise Department, Tamil Nadu",https://tncpe.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Public Department, Tamil Nadu",https://www.tn.gov.in/department/24,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Public Works Department , Tamil Nadu",https://www.tn.gov.in/department/42,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Rural Development and Panchayat Raj Department, Tamil Nadu",https://www.tnrd.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"School Education Department, Tamil Nadu",https://tnschools.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Sericulture Department, Tamil Nadu",https://tnsericulture.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Social Reforms Department, Tamil Nadu",https://www.tn.gov.in/department/39,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Social Welfare and Women Empowerment Department, Tamil Nadu",https://www.tnsocialwelfare.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Special Programme Implementation Department, Tamil Nadu",https://www.tn.gov.in/department/41,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Sports Development Authority, Tamil Nadu",https://www.sdat.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Survey and Settlement Department, Tamil Nadu",https://eservices.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Tamil Development and Information Department, Tamil Nadu",https://www.tn.gov.in/department/31,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,Tamil Nadu Motor Vehicles Maintenance Department,https://www.tnmvmd.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Textiles Department, Tamil Nadu",https://tntextiles.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Tourism Department, Tamil Nadu",https://www.tamilnadutourism.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Transport and Road Safety Commission, Tamil Nadu",https://tnsta.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Treasuries and Accounts Department, Tamil Nadu",https://www.tn.gov.in/karuvoolam/whatsnew.html,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Tribal Welfare Department, Tamil Nadu",https://www.tntribalwelfare.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Departments - Tamil Nadu,E003,"Water Resources Department, Tamil Nadu",https://www.wrd.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Central GST Commissionerate, Coimbatore, Tamil Nadu",https://coimbatoregst.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Commissionerate of Revenue Administration and Disaster Management, Tamil Nadu",https://www.cra.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate for Welfare of the Differently Abled, Tamil Nadu",https://www.scd.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate of Boilers, Tamil Nadu",https://www.boilers.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate of Collegiate Education, Tamil Nadu",https://www.tndce.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate of Ex-Servicemen's Welfare, Tamil Nadu",https://www.exwel.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate of Government Examinations, Tamil Nadu",https://www.dge.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate of Industrial Safety and Health, Tamil Nadu",https://dish.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,Directorate of Pension Tamil Nadu,https://www.tn.gov.in/dop,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate of Prosecution, Tamil Nadu",https://prosecution.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate of Technical Education - Chennai, Tamil Nadu",https://dte.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate of Town Panchayats, Tamil Nadu",https://www.tn.gov.in/dtp,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate of Town and Country Planning, Tamil Nadu",https://tcp.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Directorate of Vigilance & Anti-Corruption, Tamil Nadu",https://www.dvac.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,"Virtual Learning Portal, Commissionerate of Employment & Training, Tamil Nadu",https://tamilnaducareerservices.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Directorates / Commissionerates - Tamil Nadu,E004,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Alagappa University, Tamil Nadu",https://www.alagappauniversity.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Anna University Regional Campus (AURCM), Madurai, Tamil Nadu",https://www.autmdu.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Anna University Regional Campus - Tirunelveli, Tamil Nadu",https://www.auttvl.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Annamalai University, Tamil Nadu",https://annamalaiuniversity.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Bharathiar University, Coimbatore, Tamil Nadu",https://b-u.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Bharathidasan Institute of Management (BIM), Tiruchirappalli, Tamil Nadu",https://www.bim.edu,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Bharathidasan University, Tiruchirappalli, Tamil Nadu",https://www.bdu.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Government College of Engineering (GCE), Salem, Tamil Nadu",https://gcesalem.edu.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Government College of Technology, Coimbatore, Tamil Nadu",https://gct.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Madurai Kamaraj University, Tamil Nadu",https://mkuniversity.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Manonmaniam Sundaranar University, Tamil Nadu",https://www.msuniv.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Mother Teresa Women's University, Kodaikanal, Tamil Nadu",https://www.motherteresawomenuniv.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Namma School Namma Ooru Palli (NSNOP), Tamil Nadu",https://nammaschool.tnschools.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Periyar University, Tamil Nadu",https://www.periyaruniversity.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil Nadu Agricultural University (TNAU), Tamil Nadu",https://www.tnau.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil Nadu Institute of Urban Studies (TNIUS), Coimbatore, Tamil Nadu",https://www.tniuscbe.org,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil Nadu Institute of Urban Studies, Tamil Nadu",https://www.tnius.org,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil Nadu Open University, Tamil Nadu",https://www.tnou.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil Nadu Physical Education and Sports University, Chennai, Tamil Nadu",https://tnpesu.org,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil Nadu Schools, Tamil Nadu",https://tnschools.gov.in/welcome,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil Nadu State Council for Science and Technology, Chennai, Tamil Nadu",https://www.tanscst.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil Nadu Text Book and Educational Services Corporation, Tamil Nadu",https://textbookcorp.tn.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil Nadu Veterinary and Animal Sciences University , TANUVAS, Tamil Nadu",https://www.tanuvas.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil University, Thanjavur, Tamil Nadu",https://www.tamiluniversity.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamil Virtual Academy, Tamil Nadu",https://www.tamilvu.org,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"TamilNadu Maritime Academy (TNMA), Tamil Nadu",https://www.tn.gov.in/tnma,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"TamilNadu Teachers Education University, Tamil Nadu",https://tnteu.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
TN,Tamil Nadu,state_or_ut,Academies / Institutions - Tamil Nadu,E009,"Tamilnadu Science & Technology Centre, Tamil Nadu",https://tnstc.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
